"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple","3,8","PAR2","0","Carline","carline,parure, collier,boucles","","/c/a/carline_2.jpg","/c/a/carline_2.jpg","/c/a/carline_2.jpg","carline","carline.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","38.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Collier 
poids : 44 g
Tour de cou :50 cm
Matière : petites perles de verre noir, métal, perles synthétiques.
Boucles
perles synthétiques, métal.
Longueur : 3,5 cm
Poids : 4 g
","<p style=""text-align: left;"">""La sultane regarde, et la mer qui se brise, L&agrave;-bas, d'un flot d'argent brode les noirs &icirc;lots.""<span style=""font-size: small;"">&nbsp; &nbsp;V.Hugo</span></p>","carline,parure, collier,boucles, boucles d'oreilles, noir, métal ,argenté,, noir perles de verre, verre, synthétique métal","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Carline","0","simple","",""
"admin","base","Default","simple","3,8","PAR3","0","Airelle","Airelle,parure,collier,boucles d'oreilles","Collier rouge et métal couleur bronze
Poids : 38 g 
Tour de cou : 50 cm
Matières : perles métal,pâte de verre rouge,cabochons synthétique
Boucles
Poids : 4 cm
Longueur : 3,5 cm
Matière : métal, perles de verre, pâte de verre rouge.
","/a/i/airelle.jpg","/a/i/airelle.jpg","/a/i/airelle.jpg","airelle","airelle.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","38.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Collier 
Poids : 38 g 
Tour de cou : 50 cm
Matières : perles métal,pâte de verre rouge,cabochons synthétique
Boucles
Poids : 4 cm
Longueur : 3,5 cm
Matière : métal, perles de verre, pâte de verre rouge.
","<p style=""text-align: left;"">""Je mets sous les auspices de cette humble plante les pens&eacute;es qui suivent. Elles aussi ont m&ucirc;ri sous les neiges (...), au feu du soleil int&eacute;rieur"". <span style=""font-size: small;"">&nbsp;S.Swetchine</span></p>","Collier 
Poids : 38 g 
Tour de cou : 50 cm
Matières : perles métal,pâte de verre rouge,cabochons synthétique
Boucles
Poids : 4 cm
Longueur : 3,5 cm
Matière : métal, perles de verre, pâte de verre rouge.
","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Airelle","0","simple","",""
"admin","base","Default","simple","8","PAR4","0","Shunga","","","/s/h/shanga_2.jpg","/s/h/shanga_2.jpg","/s/h/shanga_2.jpg","shunga","shunga.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","46.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun"," 
collier :
Poids : 58 g                    
Tour de cou : 52 cm         
Matières : plaque de métal, cordelettes plastique souple, roseau, perles en bois peint
Boucles
Poids : 9 g
Long : 5 cm
","<p style=""text-align: left;"">"" M&ecirc;me le plus noir nuage a toujours sa frange d'or.""</p>
<p style=""text-align: left;""><span style=""font-size: x-small;"">P.DESPROGES</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Shunga","0","simple","",""
"admin","base","Default","simple","8","PAR5","0","    samsa birati ","","","/s/a/samsa_birati_2.jpg","/s/a/samsa_birati_2.jpg","/s/a/samsa_birati_2.jpg","samsa-birati-verso","samsa-birati-verso.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","38.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Collier recto/verso
Poids : 33 g
Tour de cou : 55 cm
matière : bois patiné, coquilles d’œuf, métal.
boucles
Poids :5 g
long : 4cm
","<p style=""text-align: center;"">(recto-verso)</p>
<p style=""text-align: left;"">&laquo;&nbsp;Je suis triste car ma f&ecirc;lure laisse &eacute;chapper l'eau(...)&nbsp;&raquo;&laquo;&nbsp;As tu remarqu&eacute; qu'il y a des fleurs &nbsp;le long de ton c&ocirc;t&eacute; du chemin et de l'autre pas ?&nbsp;&raquo;&nbsp;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">Conte chinois</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","    samsa birati ","0","simple","",""
"admin","base","Default","simple","3","P6 ","0"," Myosotis","","","/s/a/sam_0784.jpg","/s/a/sam_0784.jpg","/s/a/sam_0784.jpg","myosotis","myosotis.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","28.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Collier
Poids : 40 g
Tour de cou : 55 cm
Matière : métal,verre,synthétique,goutte céramique.
Boucles
Longueur : 3 cm
Poids : 3 g
","<p style=""text-align: left;"">Ta clart&eacute; r&eacute;v&egrave;le, Le reflet lumineux de l&rsquo;azur bleut&eacute;,</p>
<p style=""text-align: left;"">Une infinit&eacute; de ciels &eacute;toil&eacute;s</p>
<p style=""text-align: left;"">Et ta simplicit&eacute; me rappelle</p>
<p style=""text-align: left;"">Nos amours in-oubli&eacute;es.</p>
<p style=""text-align: left;"">Val&eacute;rie Bucher&nbsp;</p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1"," Myosotis","0","simple","",""
"admin","base","Default","simple","8","PAR6","0","sanggazelle","","","/s/a/sam_0802.jpg","/s/a/sam_0802.jpg","/s/a/sam_0802.jpg","sanggazelle","sanggazelle.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","38.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Collier
Matière : métal bronze, losanges onyx, perles verre
recto : encres, crayons de couleur, vernis
verso : coquilles d’œufs, encres, vernis.
petites perles en argent sterling 
Boucles : verre et onyx.","<p style=""text-align: center;"">(recto-verso)</p>
<p style=""text-align: left;""><span style=""text-align: left;"">""Une &eacute;tincelle pour la flamme, </span></p>
<p style=""text-align: left;""><span style=""text-align: left;"">Un souffle pour la feuille. </span></p>
<p style=""text-align: left;""><span style=""text-align: left;"">Feuille d'automne v</span>ole au vent."" &nbsp;&nbsp;<span style=""font-size: small;"">Assia</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","sanggazelle","0","simple","",""
"admin","base","Default","simple","3,5","BOU7","0","Lomba","","","/b/o/bou7_lomba.jpg","/b/o/bou7_lomba.jpg","/b/o/bou7_lomba.jpg","lomba","lomba.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","12.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : esse en inox, perles en verre et résine. Longueur : 5 cm. Poids 7 g","<p style=""text-align: left;"">""(...) Et rien n&rsquo;&eacute;tait chim&egrave;re Dans le vert de vos yeux.""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">S. Adamo</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Lomba","0","simple","",""
"admin","base","Default","simple","3,5","BOU10","0","Colombine","","","/b/o/bou10_colombine.jpg","/b/o/bou10_colombine.jpg","/b/o/bou10_colombine.jpg","colombine","colombine.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","12.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : petites perles de verre, 
bouton métal, 
perle résine.
Longueur : 6 cm.
 Poids : 8 g","<p style=""text-align: left;"">"" La colombine avait gliss&eacute; sa robe ballon,&nbsp;comme corolle blanche d'une fleur de nuit."" &nbsp;&nbsp;<span style=""font-size: small;"">Latifa</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Colombine","0","simple","",""
"admin","base","Default","simple","5","BOU11","0","L'Albienne","","","/b/o/bou11_l_albienne.jpg","/b/o/bou11_l_albienne.jpg","/b/o/bou11_l_albienne.jpg","l-abienne","l-abienne.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : perle en verre, 
perles jaune synthétique, 
perle patinée.
Longueur : 4 cm 
Poids : 3 g","<p style=""text-align: left;"">""&nbsp;(..).un violet de cobalt pour la r&ecirc;verie, un ocre jaune pour accepter la terre, une terre d'ombre.&raquo; &nbsp;<span style=""font-size: small;"">V. da Silva</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","L'Albienne","0","simple","",""
"admin","base","Default","simple","3,5","BOU12","0","Virginie","","","/b/o/bou12_virginie.jpg","/b/o/bou12_virginie.jpg","/b/o/bou12_virginie.jpg","virginie","virginie.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","13.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : bouton métal, 
perles de rocaille,  
perle bleue en résine.
Longueur : 5,5 cm 
Poids : 11 g","<p>"" Aller vers les autres, &ecirc;tre entour&eacute;e pour pouvoir mieux imaginer le monde, toujours garder le sourire.""</p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Virginie","0","simple","",""
"admin","base","Default","simple","3,5","BOU13","0","Iris","","","/b/o/bou13_iris.jpg","/b/o/bou13_iris.jpg","/b/o/bou13_iris.jpg","iris","iris.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : chaîne métal, ovale synthétique.
Long : 9 cm.
Poids : 5 g ","<p style=""text-align: left;"">""(...)Bel iris sauvage Qui r&ecirc;ves au beau temps.&nbsp;&raquo;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">R. Desnos </span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Iris","0","simple","",""
"admin","base","Default","simple","3,5","BOU14","0","Centorea","","","/b/o/bou14_centorea.jpg","/b/o/bou14_centorea.jpg","/b/o/bou14_centorea.jpg","centorea","centorea.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : fil en plastique souple, 
pâte de verre rouge, 
ovale synthétique. 
Longueur : 6 cm 
Poids : 5 g","<p style=""text-align: left;"">"" J'aime le gris, Chuchote le ciel plein de pluie au crayon gris. Moi aussi mais avec un peu de rouge&nbsp;!&nbsp;""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">&eacute;l&egrave;ve CM1 Toulouse</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Centorea","0","simple","",""
"admin","base","Default","simple","3,5","BOU16","0","Limba","","","/b/o/bou16_limba.jpg","/b/o/bou16_limba.jpg","/b/o/bou16_limba.jpg","limba","limba.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : petites perles de verre, 
                 perle résine.
Longueur : 4 cm. 
Poids : 6 g","<p style=""text-align: left;"">&nbsp;Chaque fleur est une &acirc;me &agrave; la Nature &eacute;close.&nbsp;&raquo;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">G&eacute;rard de Nerval</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Limba","0","simple","",""
"admin","base","Default","simple","3,5","BOU17","0","Rosee","","","/b/o/bou17.jpg","/b/o/bou17.jpg","/b/o/bou17.jpg","rosee","rosee.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière :métal gris, 
cabochon synthétique fushia, 
carré émaillé mauve.
Longueur : 4 cm. 
Poids : 12 g ","<p style=""text-align: left;"">""(...)Et sans la ros&eacute;e de tes l&egrave;vres</p>
<p style=""text-align: left;"">Je serais sable dans le vent."" &nbsp;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">M-P. Fouchet&nbsp;</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Rosee","0","simple","",""
"admin","base","Default","simple","3,5","BOU18","0","Rose","","","/b/o/bou18.jpg","/b/o/bou18.jpg","/b/o/bou18.jpg","rose","rose.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","<p>Mati&egrave;re&nbsp;: m&eacute;tal, cabochon synth&eacute;tique fushia, rectangle &eacute;maill&eacute; rose. Longueur&nbsp;: 5 cm. Poids&nbsp;: 12 g</p>","<p style=""text-align: left;"">&laquo;&nbsp;Mignonne,</p>
<p style=""text-align: left;"">allons voir si la rose &hellip;"" &nbsp;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">P. De Ronsard&nbsp;</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Rose","0","simple","",""
"admin","base","Default","simple","3,5","BOU19","0","Ardisia","","","/b/o/bou19_2_.jpg","/b/o/bou19_2_.jpg","/b/o/bou19_2_.jpg","ardisia","ardisia.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : perles à facettes en verre . 
Longueur : 3,5 cm
Poids : 22 g ","<p style=""text-align: left;"">""(...) vert aux nuances galopantes, folles, &eacute;vanescentes....&nbsp;&raquo;<span style=""font-size: small;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </span></p>
<p style=""text-align: left;""><span style=""font-size: small;"">R. Draghincescu</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Ardisia","0","simple","",""
"admin","base","Default","simple","3,5","BOU20","0","Transparence ","","","/b/o/bou20.jpg","/b/o/bou20.jpg","/b/o/bou20.jpg","transparence","transparence.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : gouttes synthétiques, 
métal doré.
Longueur : 5 cm. 
Poids : 15 g ","<p style=""text-align: left;"">"" Une pure transparence. L&agrave; est sans doute sa limite, mais l&agrave; est sans doute aussi sa grandeur.""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">Raymond Jean</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Transparence ","0","simple","",""
"admin","base","Default","simple","3,5","BOU21","0","eglantine","","","/b/o/bou21_eglantine.jpg","/b/o/bou21_eglantine.jpg","/b/o/bou21_eglantine.jpg","eglantine","eglantine.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : perles synthétiques, 
perle en bois ciré  
rondelle en métal.
Longueur : 3,5 cm.
Poids : 3 g","<p style=""text-align: left;"">&nbsp;"" pourquoi voulez-vous qu'il y ait une blessure&nbsp;? Il ne m'est absolument rien arriv&eacute;, &agrave; part vous, &Eacute;glantine&nbsp;! ""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">r&eacute;plique d'Ars&egrave;ne Lupin</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","eglantine","0","simple","",""
"admin","base","Default","simple","3,5","BOU22","0","Yucca","","","/b/o/bou22.jpg","/b/o/bou22.jpg","/b/o/bou22.jpg","yucca","yucca.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","13.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : perles en verre,  
céramique bicolore, esse inox.
Longueur : 7,5 cm
Poids : 16 g","<p style=""text-align: left;"">""(...) un vert mousse pour apaiser les nerfs&nbsp; un vert V&eacute;ron&egrave;se pour la m&eacute;moire du printemps...&nbsp;&raquo; &nbsp;<span style=""font-size: small;"">V. da Silva</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Yucca","0","simple","",""
"admin","base","Default","simple","3,5","BOU24","0","wapa","","","/b/o/bou24.jpg","/b/o/bou24.jpg","/b/o/bou24.jpg","wapa","wapa.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","12.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : Carré en bois de coco, 
graine, perles en bois,
fil de lin.
Longueur : 9 cm. 
Poids : 18 g","<p style=""text-align: left;"">"" Quand la vie est un arbre, chaque jour est une branche."" &nbsp;&nbsp;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">J. Pr&eacute;vert</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","wapa","0","simple","",""
"admin","base","Default","simple","3,5","BOU25","0","passiflore","","","/b/o/bou25.jpg","/b/o/bou25.jpg","/b/o/bou25.jpg","passiflore","passiflore.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","12.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : boutons en nacre, 
perle métal, 
rosace synthétique. 
Longueur : 3 cm. 
Poids : 4 g
","<p style=""text-align: left;"">"" Sit&ocirc;t la nuit tomb&eacute;e Apporte la dormance Aux esprits agit&eacute;s."" &nbsp;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">M. Naili</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","passiflore","0","simple","",""
"admin","base","Default","simple","3,5","BOU27","0","esperantine","","","/b/o/bou27.jpg","/b/o/bou27.jpg","/b/o/bou27.jpg","esperantine","esperantine.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : pâte de verre, perle synthétique patinée, 
losange nacre teintée. 
Longueur : 5 cm. 
Poids :  9 g","<p style=""text-align: left;"">"" Le vert, fils du printemps, peint la douce esp&eacute;rance.""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">R. Dellile</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","esperantine","0","simple","",""
"admin","base","Default","simple","3,5","BOU28","0","morella","","","/b/o/bou28.jpg","/b/o/bou28.jpg","/b/o/bou28.jpg","morella","morella.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : verre.
Longueur : 4 cm. 
Poids : 12 g","<p style=""text-align: left;"">"" Un voile de brume pesait sur la terre. On e&ucirc;t dit(...) qu&rsquo;un bel</p>
<p style=""text-align: left;"">arc-en-ciel s&rsquo;&eacute;tait laiss&eacute; choir</p>
<p style=""text-align: left;"">du firmament."" &nbsp;<span style=""font-size: small;"">E. Poe</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","morella","0","simple","",""
"admin","base","Default","simple","3,5","Bou30","0","grenade","","","/b/o/bou30.jpg","/b/o/bou30.jpg","/b/o/bou30.jpg","grenade","grenade.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","12.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : chaîne métal, 
perles en verre. 
Longueur : 5 cm. 
Poids : 6 g","<p style=""text-align: left;"">""(...) elle a l'effet du soleil&nbsp;couchant&nbsp;</p>
<p style=""text-align: left;"">dans les beaux arbres d'octobre."" &nbsp;&nbsp;</p>
<p style=""text-align: left;""><span style=""font-size: small;"">M Chapelan</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","grenade","0","simple","",""
"admin","base","Default","simple","3,5","BOU31","0","gouttes de rosee","","","/b/o/bou31_1.jpg","/b/o/bou31_1.jpg","/b/o/bou31_1.jpg","gouttes-de-rosee","gouttes-de-rosee.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","10.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : métal et perles en verre. 
Longueur : 3 cm. 
Poids : 1 g","<p style=""text-align: left;"">"" Quelques&nbsp;gouttes de ros&eacute;e sur une&nbsp;toile&nbsp; d'araign&eacute;e.""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">J.Renard</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","gouttes de rosee","0","simple","",""
"admin","base","Default","simple","3,5","BOU35","0","coccinelle","","","/b/o/bou35_coccinelle.jpg","/b/o/bou35_coccinelle.jpg","/b/o/bou35_coccinelle.jpg","coccinelle","coccinelle.html","","Aucune mise à jour de mise en page","Colonne d'informations du Produit","","",""," ","Utiliser config","Utiliser config","Non","13.0000","","0.0000","","Activé","Non","Catalogue, Recherche","aucun","Matière : bouton, perles synthétiques. 
Longueur : 3 cm.
Poids : 8 g","<p style=""text-align: left;"">""Coccinelle, demoiselle O&ugrave; t&rsquo;en vas-tu donc ? Je m&rsquo;en vais dans le soleil Car c&rsquo;est l&agrave; qu&rsquo;est ma maison.""</p>
<p style=""text-align: left;""><span style=""font-size: small;"">E. Rostand,</span></p>","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","coccinelle","0","simple","",""
